,image_name,see_throughness,glossiness,softness,glow,density,label
99,bronzehead,1,5,1,1,5,1
100,beewax8,1,4,2,5,4,1
101,egg6,3,2,5,1,2,1
102,jade11,4,3,2,1,3,0
103,cheesewaxBB,1,1,2,1,1,1
104,lucitefruit3,1,5,1,1,1,0
105,bluejelly,2,5,1,1,5,0
106,tulumba4,1,2,5,1,2,0
107,eggyolk8,2,3,6,1,2,1
108,caramelcandy1,1,1,2,1,2,1
109,lucitefruit1,1,1,3,1,4,1
110,frostedglass2,2,4,2,2,3,0
111,brownrock,1,2,1,1,5,1
112,dragonfruit4,2,3,5,1,2,1
113,toy1,4,4,2,3,3,1
114,toy2BB,3,2,3,2,3,1
115,marshmallow2,1,1,6,1,1,1
116,maripan1,1,1,4,2,2,1
117,tarsoap1,1,1,2,1,2,1
118,mochi11,1,1,4,1,3,1
119,wood14,1,3,1,1,3,1
120,frostedglass3,1,3,1,3,3,0
121,Scallops3,2,4,4,1,2,1
122,carrotslice1,1,1,3,1,2,1
123,JellyMooncake1,5,4,3,2,3,0
124,meat1BB,1,1,4,1,4,0
125,cheese7,2,3,3,4,4,1
126,ambersoap,4,5,2,2,1,1
127,honeycomb3,3,4,5,3,2,0
128,cheesekeycap,2,4,4,1,2,1
129,marble3,1,3,1,4,4,0
130,SlicedBanana2,1,3,4,1,3,0
131,waxcube3,1,2,2,1,4,1
132,mantou1,1,2,3,1,3,1
133,fudge4,1,1,2,1,2,1
134,raspberry3,1,1,6,2,1,0
135,butter1,1,1,2,1,4,1
136,tofu2,2,3,6,1,1,1
137,hamslice2,2,4,2,2,4,0
138,bearBB,4,3,5,2,1,1
139,cheesewax4,1,1,2,1,3,1
140,avacado6,1,1,6,1,2,1
141,ivory2,1,3,1,1,4,1
142,jello2,5,5,2,2,1,0
143,quartz64,1,2,1,2,4,0
144,turnipslice1,2,2,3,1,2,1
145,pot3,1,1,1,1,5,1
146,palmivory3,3,4,2,2,3,0
147,soap3BB,2,2,2,2,1,1
148,clay11,1,2,2,1,2,1
149,whitejade3,4,3,3,3,2,0
150,beewax7,2,4,2,2,4,1
151,jade12,2,5,3,2,2,1
152,mangojelly3,4,4,3,3,2,0
153,marble1,2,5,2,2,4,1
154,glasschess3,1,1,1,1,1,1
155,jade5BB,3,5,3,2,3,0
156,beewax9,1,1,4,2,2,1
157,cheese12,2,2,4,1,4,1
158,seashell6,1,1,1,1,4,1
159,bowl1,2,5,2,1,3,1
160,tofu7,1,2,4,1,3,1
161,cheesecake4,3,2,5,1,2,0
162,peeledpumkin2,3,4,5,1,2,1
163,beewax4,2,1,3,1,3,1
164,metal17,1,6,1,1,1,1
165,icecream1,2,4,6,1,1,1
166,fishmeat1,4,2,5,1,2,0
167,PinkWax2,3,4,4,3,2,1
168,honeycandy2,5,5,2,3,1,0
169,metal8,1,1,2,1,3,1
170,pearl4,4,5,3,2,3,0
171,fluorite2,5,4,1,2,3,0
172,sulfursoap1,2,1,2,1,2,1
173,tuna4BB,3,3,4,2,3,0
174,cheesewax5,2,3,3,1,3,1
175,woodcube1,1,1,1,1,1,1
176,salmon3,2,3,4,1,3,1
177,jade13,2,4,2,4,2,0
178,sulfursoap2,2,4,3,2,2,1
179,fluorite4,4,3,3,3,2,0
180,sponge1,4,1,5,2,1,1
181,urethane1,1,1,2,1,2,1
182,resincube1,5,6,2,2,1,0
183,cheese16,2,1,4,1,2,1
184,beeswax1,1,6,1,1,5,1
185,cheese8,3,3,5,2,2,0
186,orangewedge1,4,3,5,2,1,0
187,pomegranate2,1,1,4,1,1,0
188,fishmeat5,3,2,4,2,2,1
189,glasschess2,1,1,1,1,2,1
190,rmeat3BB,1,2,4,1,2,1
191,sugarcube5,4,2,4,2,2,0
192,waxcube1,2,3,3,2,2,1
193,beewax6,2,2,2,1,3,1
194,meat5BB,4,4,4,2,2,1
195,sugarcube2,3,2,1,1,3,1
196,dougao1,3,2,5,1,2,1
197,mochi8,4,4,3,2,3,0
198,GlycerinSoap2,3,4,2,1,3,1
199,limesoap1,2,1,5,1,3,1
200,meat3BB,3,3,4,1,2,1
201,copper3,1,3,1,1,4,1
202,glycerin6,4,4,3,2,2,1
203,egg5,3,6,3,2,3,0
204,beeswax3,2,4,2,1,4,1
205,wax4BB,4,4,4,2,3,0
206,tofu3,2,2,5,1,2,1
207,kiwi2,2,3,6,1,2,1
208,bread2,4,1,6,1,1,1
209,JellyMooncake5,3,5,2,2,3,0
210,seashell4,1,3,2,1,2,1
211,clay12,1,1,3,1,3,1
212,crystal3,4,5,2,4,4,0
213,watermelonchunk2,2,3,3,1,1,0
214,butter4,2,2,3,2,3,1
215,icecream5,2,3,6,1,1,1
216,dougao4,3,3,5,2,2,1
217,cheese14,4,4,2,2,3,1
218,brick12,1,1,1,1,5,1
219,honey1,4,4,2,2,2,1
220,quartz80,4,3,2,2,3,0
221,botryoidal1,1,5,1,1,3,1
222,rockcandy1,3,5,1,1,4,0
223,mochi1,4,4,2,1,3,0
224,wax3,3,2,2,3,3,1
225,cantaloupe3,2,2,5,1,2,1
226,spinach3,2,1,5,1,1,1
227,peeledlemon2,3,3,5,1,2,0
228,bowl6,1,3,1,1,2,1
229,strand1,1,1,3,1,2,1
230,metal13,2,4,2,2,3,1
231,mangojelly1,4,2,5,1,2,0
232,peeledlemon5,2,3,5,1,2,0
233,fluorite7,1,1,6,1,1,1
234,greenston2,4,4,1,2,4,1
235,cucumberslice2,4,3,5,1,1,0
236,PearlOnion3,4,4,5,2,1,0
237,onion4,4,2,4,1,2,0
238,pomegranate1,4,4,4,2,3,0
239,stickytoy1,2,2,4,2,1,1
240,fluorite6,4,3,1,2,5,0
241,cheese3,2,3,2,2,2,1
242,tofu5,2,1,4,1,3,1
243,cookie3,1,1,4,1,2,1
244,pineapple2,3,3,5,2,1,0
245,strawberry2,1,1,6,1,2,1
246,cookie2,1,1,3,1,2,1
247,grapefruit4,3,3,5,1,2,0
248,plastic1BB,1,1,5,1,2,1
249,fudge2,3,3,6,1,1,1
250,DriedCantaloupe3,4,3,4,2,1,0
251,soywax4,1,2,2,5,2,1
252,chocolate13,1,2,2,1,3,1
253,meat4BB,2,2,4,1,3,1
254,granite2,1,1,1,1,4,1
255,rockcandy2,4,4,1,2,3,0
256,cup14BB,4,2,2,3,2,1
257,jello5,2,3,4,2,2,0
258,greenstone1,2,5,2,2,3,1
259,soap8,3,4,2,2,3,0
260,fudge5,2,2,4,1,2,1
261,DragonfruitJelly1,4,3,5,2,2,0
262,choppedpotato2,2,1,4,1,1,1
263,pickleslice1,3,3,6,1,1,0
264,Angel3,4,4,1,4,2,0
265,palmivory1,2,5,1,3,4,1
266,rubber7,1,1,5,1,1,1
267,bluefluorite1,4,4,1,2,5,0
268,orange7,3,3,5,2,1,0
269,quartz54,4,4,1,3,5,0
270,pearl1,2,4,2,2,3,0
271,limeslice1,4,4,5,1,1,0
272,peeledorange1,3,3,5,1,2,0
273,cup4BB,1,6,1,2,4,1
274,glycerin5,3,4,2,1,3,0
275,frostedglass1,3,2,5,1,1,1
276,raspberry2,2,2,6,1,1,1
277,sponge2,3,1,5,1,1,1
278,caramelcandy3,2,3,6,1,1,1
279,strawberry1,2,2,5,1,1,1
280,chickennugget3,4,2,3,1,3,0
281,tofu11,4,6,2,1,3,1
282,Scallops2,1,2,4,1,2,0
283,plastic6BB,3,4,5,1,2,1
284,tooth3,3,5,4,2,3,0
285,butter2,2,4,2,1,3,1
286,waffle3,1,1,5,1,2,1
287,jello1,2,2,3,2,3,1
288,limeslice6,3,4,5,1,2,0
289,stone1,2,3,5,1,3,1
290,plastic7BB,4,4,3,2,2,1
291,chalk1,1,2,4,1,2,1
292,cheese11,2,3,4,1,3,1
293,steel3,1,6,1,1,3,1
294,Scallops4,2,2,5,1,3,1
295,persimmon2,3,3,4,1,2,1
296,chalk3,1,1,2,1,3,1
297,botryoidal2,4,3,2,2,3,0
298,colorsoap1,4,4,2,2,3,0
299,gummi29,3,3,4,1,1,1
