,image_name,see_throughness,glossiness,softness,glow,density,label
115,marshmallow2,5,5,5,5,5,1
116,maripan1,5,3,4,4,4,1
117,tarsoap1,5,5,5,3,4,1
118,mochi11,5,5,5,4,4,1
119,wood14,6,5,5,5,4,1
120,frostedglass3,5,5,4,4,4,1
121,Scallops3,5,5,4,4,4,1
122,carrotslice1,5,5,5,4,4,1
123,JellyMooncake1,6,5,3,2,2,0
124,meat1BB,4,5,5,5,5,1
125,cheese7,4,3,3,3,3,1
126,ambersoap,5,4,4,3,4,1
127,honeycomb3,3,3,3,3,4,0
128,cheesekeycap,5,5,5,5,5,1
129,marble3,4,5,4,4,4,1
130,SlicedBanana2,5,5,4,4,4,1
131,waxcube3,5,5,4,4,4,1
132,mantou1,5,5,4,4,5,1
133,fudge4,5,5,4,4,4,1
134,raspberry3,5,5,5,4,4,0
135,butter1,4,4,5,5,5,0
136,tofu2,3,3,4,4,5,1
137,hamslice2,3,4,5,5,5,1
138,bearBB,4,4,4,5,5,0
139,cheesewax4,3,4,5,5,4,1
140,avacado6,4,4,3,4,5,1
141,ivory2,5,4,4,5,5,1
142,jello2,4,4,4,5,5,1
143,quartz64,5,5,4,5,5,1
144,turnipslice1,6,6,5,5,4,1
145,pot3,5,5,4,4,6,1
146,palmivory3,5,4,4,5,5,0
147,soap3BB,5,5,5,5,6,1
148,clay11,4,4,4,3,4,1
149,whitejade3,3,5,4,4,3,1
150,beewax7,2,4,4,4,3,1
151,jade12,3,2,2,2,2,1
152,mangojelly3,3,5,1,4,4,0
153,marble1,2,4,4,2,5,1
154,glasschess3,6,6,4,3,2,0
155,jade5BB,4,4,3,2,2,1
156,beewax9,2,2,4,2,2,1
157,cheese12,1,1,4,1,5,1
158,seashell6,2,1,1,1,4,1
159,bowl1,2,1,4,4,4,0
160,tofu7,1,3,4,2,5,1
161,cheesecake4,2,3,4,2,4,0
162,peeledpumkin2,1,3,5,1,5,1
163,beewax4,2,2,2,1,5,1
164,metal17,1,1,1,1,6,1
165,icecream1,1,2,2,2,5,1
166,fishmeat1,1,2,1,1,5,1
167,PinkWax2,1,1,2,2,5,1
168,honeycandy2,1,2,1,1,4,1
169,metal8,2,2,1,2,6,1
170,pearl4,2,2,2,2,2,1
171,fluorite2,6,5,1,2,4,0
172,sulfursoap1,2,1,1,2,6,1
173,tuna4BB,1,1,1,1,4,1
174,cheesewax5,2,2,2,2,5,1
175,woodcube1,2,2,2,2,5,1
176,salmon3,1,2,1,3,5,0
177,jade13,2,2,6,5,4,1
178,sulfursoap2,1,1,4,1,6,1
179,fluorite4,3,3,2,1,5,0
180,sponge1,1,1,5,2,5,1
181,urethane1,2,1,1,1,5,0
182,resincube1,4,1,2,3,4,0
183,cheese16,1,1,4,2,5,1
184,beeswax1,1,1,5,1,5,1
185,cheese8,2,2,2,2,2,1
186,orangewedge1,6,5,4,4,5,0
187,pomegranate2,4,4,4,4,4,0
188,fishmeat5,1,1,4,4,4,1
189,glasschess2,4,4,3,5,4,1
190,rmeat3BB,4,3,2,2,2,1
191,sugarcube5,3,2,5,2,5,1
192,waxcube1,3,2,4,2,5,1
193,beewax6,6,4,3,2,4,1
194,meat5BB,5,4,3,3,4,1
195,sugarcube2,1,1,4,1,5,0
196,dougao1,1,1,4,4,4,1
197,mochi8,5,1,1,2,2,1
198,GlycerinSoap2,5,4,5,5,2,1
199,limesoap1,3,2,3,4,4,1
200,meat3BB,5,3,4,4,3,1
201,copper3,4,2,1,2,4,1
202,glycerin6,4,4,4,4,4,1
203,egg5,4,4,4,3,3,0
204,beeswax3,3,3,3,3,3,1
205,wax4BB,4,4,4,1,2,1
206,tofu3,4,2,4,3,3,1
207,kiwi2,2,2,4,4,4,1
208,bread2,3,1,5,2,5,1
209,JellyMooncake5,4,4,4,2,6,0
210,seashell4,1,1,3,3,4,0
211,clay12,1,1,3,1,5,1
212,crystal3,2,2,2,1,2,0
213,watermelonchunk2,4,2,2,2,4,1
214,butter4,4,2,3,3,3,1
215,icecream5,4,1,5,1,5,1
216,dougao4,3,3,2,3,3,1
217,cheese14,4,1,4,2,4,1
218,brick12,4,1,1,1,5,1
219,honey1,1,2,2,1,3,1
220,quartz80,1,2,1,2,4,1
221,botryoidal1,1,1,1,4,5,1
222,rockcandy1,5,5,2,2,5,0
223,mochi1,4,3,2,2,3,1
224,wax3,4,4,2,3,4,1
225,cantaloupe3,4,3,3,4,4,1
226,spinach3,3,1,1,1,5,1
227,peeledlemon2,2,2,2,2,2,1
228,bowl6,2,1,2,3,2,1
229,strand1,2,2,2,3,3,1
230,metal13,1,2,2,2,3,1
231,mangojelly1,3,3,2,2,2,0
232,peeledlemon5,2,3,3,2,3,1
233,fluorite7,3,3,3,3,2,1
234,greenston2,2,2,2,3,3,0
235,cucumberslice2,3,3,3,4,4,1
236,PearlOnion3,1,1,3,2,2,1
237,onion4,1,1,2,2,3,1
238,pomegranate1,1,4,4,4,5,1
239,stickytoy1,2,2,3,2,2,1
240,fluorite6,1,1,1,1,4,0
241,cheese3,1,2,2,2,2,1
242,tofu5,1,1,2,2,5,1
243,cookie3,1,2,2,3,3,1
244,pineapple2,2,3,3,2,2,1
245,strawberry2,2,2,2,3,4,1
246,cookie2,1,2,1,2,2,1
247,grapefruit4,2,2,3,2,2,1
248,plastic1BB,2,2,2,3,3,1
249,fudge2,3,2,2,3,3,1
250,DriedCantaloupe3,3,2,2,2,3,1
251,soywax4,2,2,3,3,4,1
252,chocolate13,2,2,3,3,3,1
253,meat4BB,3,2,2,3,2,1
254,granite2,2,2,2,4,3,1
255,rockcandy2,2,2,3,3,3,0
256,cup14BB,3,3,2,2,3,1
257,jello5,3,3,3,3,4,1
258,greenstone1,2,2,2,3,3,0
259,soap8,3,3,2,3,3,1
260,fudge5,3,4,3,3,4,1
261,DragonfruitJelly1,3,3,3,3,3,1
262,choppedpotato2,2,3,4,4,3,1
263,pickleslice1,3,3,3,3,2,1
264,Angel3,2,4,3,3,4,0
265,palmivory1,2,2,3,3,3,1
266,rubber7,3,3,4,4,3,1
267,bluefluorite1,3,4,3,3,2,0
268,orange7,3,3,4,3,3,1
269,quartz54,3,3,4,4,3,1
270,pearl1,3,3,3,3,3,1
271,limeslice1,4,3,3,3,4,1
272,peeledorange1,3,3,3,3,3,1
273,cup4BB,3,4,4,4,3,1
274,glycerin5,2,2,3,3,4,0
275,frostedglass1,4,4,4,3,3,1
276,raspberry2,4,3,3,4,3,0
277,sponge2,4,3,3,4,4,1
278,caramelcandy3,4,3,4,3,3,1
279,strawberry1,4,4,2,2,3,1
280,chickennugget3,3,3,3,3,4,1
281,tofu11,3,3,4,4,4,1
282,Scallops2,3,2,3,4,4,1
283,plastic6BB,3,2,3,3,3,1
284,tooth3,3,3,3,3,4,1
285,butter2,3,2,3,4,3,1
286,waffle3,3,4,3,4,4,1
287,jello1,3,2,4,4,3,1
288,limeslice6,3,3,4,4,3,1
289,stone1,3,3,4,4,3,1
290,plastic7BB,3,4,4,3,3,0
291,chalk1,2,3,4,4,4,1
292,cheese11,3,3,4,3,3,1
293,steel3,3,3,3,2,6,1
294,Scallops4,3,2,4,4,5,1
295,persimmon2,2,4,3,3,4,1
296,chalk3,3,3,2,2,5,1
297,botryoidal2,2,3,2,5,5,1
298,colorsoap1,2,4,3,3,5,1
299,gummi29,4,4,4,4,4,0
