,image_name,see_throughness,glossiness,softness,glow,density,label
123,JellyMooncake1,4,5,1,2,5,0
124,meat1BB,1,1,3,1,4,1
125,cheese7,2,4,1,1,5,1
126,ambersoap,2,2,1,1,4,1
127,honeycomb3,2,4,5,2,3,0
128,cheesekeycap,1,3,1,1,2,1
129,marble3,1,4,1,1,6,1
130,SlicedBanana2,1,4,6,1,2,1
131,waxcube3,2,1,1,3,1,1
132,mantou1,1,1,5,1,1,1
133,fudge4,1,1,3,1,2,1
134,raspberry3,1,3,6,2,2,1
135,butter1,1,1,6,1,1,1
136,tofu2,1,4,5,1,2,1
137,hamslice2,1,1,3,1,2,1
138,bearBB,4,3,2,1,1,0
139,cheesewax4,1,1,1,1,2,1
140,avacado6,2,4,4,1,2,1
141,ivory2,1,1,1,1,4,1
142,jello2,6,5,5,3,2,0
143,quartz64,1,6,1,1,6,0
144,turnipslice1,1,1,1,1,2,1
145,pot3,1,1,1,1,6,1
146,palmivory3,1,4,1,1,4,1
147,soap3BB,1,1,3,1,2,1
148,clay11,1,1,1,1,2,1
149,whitejade3,1,4,1,1,5,1
150,beewax7,1,2,1,1,2,1
151,jade12,1,3,1,1,5,1
152,mangojelly3,2,3,4,2,2,0
153,marble1,1,6,1,1,6,1
154,glasschess3,6,6,1,1,2,0
155,jade5BB,1,6,1,1,5,1
156,beewax9,1,1,3,1,2,1
157,cheese12,1,1,1,1,6,1
158,seashell6,1,1,1,1,6,1
159,bowl1,1,3,1,1,3,1
160,tofu7,1,2,3,1,2,1
161,cheesecake4,1,1,4,1,2,1
162,peeledpumkin2,1,4,4,1,1,1
163,beewax4,1,1,3,1,2,1
164,metal17,1,5,1,1,5,1
165,icecream1,1,1,6,1,2,1
166,fishmeat1,1,2,6,1,3,1
167,PinkWax2,1,4,1,1,3,1
168,honeycandy2,2,3,1,1,3,0
169,metal8,1,1,1,1,6,1
170,pearl4,1,5,1,1,4,1
171,fluorite2,4,4,1,1,5,0
172,sulfursoap1,1,1,1,1,2,1
173,tuna4BB,1,1,4,1,3,1
174,cheesewax5,1,1,3,1,2,1
175,woodcube1,1,1,2,1,1,1
176,salmon3,2,1,6,1,3,1
177,jade13,1,6,1,1,5,1
178,sulfursoap2,1,1,2,1,2,1
179,fluorite4,2,2,2,1,2,0
180,sponge1,1,1,6,1,2,1
181,urethane1,1,1,2,1,1,1
182,resincube1,4,5,1,1,1,0
183,cheese16,1,1,4,1,1,1
184,beeswax1,1,1,3,1,2,1
185,cheese8,1,1,2,1,1,1
186,orangewedge1,5,4,4,1,2,0
187,pomegranate2,1,3,2,1,2,1
188,fishmeat5,2,3,6,1,5,1
189,glasschess2,2,2,1,1,4,0
190,rmeat3BB,1,1,2,1,4,1
191,sugarcube5,1,1,2,1,2,1
192,waxcube1,1,1,2,1,2,1
193,beewax6,1,1,4,1,1,1
194,meat5BB,1,6,3,2,2,1
195,sugarcube2,1,1,1,1,1,1
196,dougao1,1,2,2,1,1,1
197,mochi8,1,2,2,1,1,1
198,GlycerinSoap2,2,3,2,1,1,0
199,limesoap1,1,1,4,1,1,1
200,meat3BB,1,4,4,1,4,1
201,copper3,1,1,1,1,5,1
202,glycerin6,3,3,2,1,2,0
203,egg5,1,4,5,1,2,1
204,beeswax3,1,1,2,1,2,1
205,wax4BB,1,6,1,1,4,0
206,tofu3,1,1,6,1,1,1
207,kiwi2,1,5,6,1,2,1
208,bread2,1,1,6,1,1,1
209,JellyMooncake5,1,6,1,1,2,0
210,seashell4,1,5,1,1,4,1
211,clay12,1,1,3,1,5,1
212,crystal3,3,5,1,1,5,0
213,watermelonchunk2,2,4,1,1,3,0
214,butter4,1,2,4,1,3,1
215,icecream5,1,1,6,1,3,1
216,dougao4,1,3,3,1,2,1
217,cheese14,1,1,4,1,1,1
218,brick12,1,1,1,1,3,1
219,honey1,2,4,1,1,3,1
220,quartz80,2,4,1,1,3,1
221,botryoidal1,2,3,1,1,3,0
222,rockcandy1,6,6,1,1,3,0
223,mochi1,2,2,1,1,2,0
224,wax3,2,1,3,1,2,1
225,cantaloupe3,1,3,3,1,2,1
226,spinach3,1,1,5,1,1,1
227,peeledlemon2,2,1,6,1,1,1
228,bowl6,1,4,1,1,4,1
229,strand1,1,1,3,1,1,0
230,metal13,1,6,1,1,3,1
231,mangojelly1,2,2,2,1,2,1
232,peeledlemon5,1,5,5,1,1,0
233,fluorite7,1,6,1,1,4,1
234,greenston2,1,6,1,1,4,0
235,cucumberslice2,1,4,1,1,3,1
236,PearlOnion3,1,6,1,1,4,1
237,onion4,1,1,2,1,1,1
238,pomegranate1,1,4,1,1,5,0
239,stickytoy1,1,6,1,1,5,1
240,fluorite6,4,6,1,1,5,0
241,cheese3,2,1,2,1,2,0
242,tofu5,1,6,6,1,2,1
243,cookie3,1,1,1,1,1,1
244,pineapple2,1,1,3,1,1,1
245,strawberry2,1,1,4,1,1,1
246,cookie2,1,1,3,1,1,1
247,grapefruit4,2,6,5,1,1,0
248,plastic1BB,1,5,1,1,4,0
249,fudge2,1,5,5,1,3,1
250,DriedCantaloupe3,2,6,1,1,2,0
251,soywax4,1,1,2,1,1,1
252,chocolate13,1,1,2,1,1,1
253,meat4BB,1,5,5,1,4,1
254,granite2,1,1,1,1,6,1
255,rockcandy2,6,6,1,1,5,0
256,cup14BB,1,1,5,1,1,1
257,jello5,1,6,1,1,2,1
258,greenstone1,1,6,1,1,6,1
259,soap8,1,6,1,1,2,1
260,fudge5,1,1,6,1,2,1
261,DragonfruitJelly1,1,6,1,1,5,0
262,choppedpotato2,1,6,6,1,2,1
263,pickleslice1,4,6,6,1,1,1
264,Angel3,4,5,1,1,2,0
265,palmivory1,1,6,1,1,6,1
266,rubber7,1,1,6,1,1,1
267,bluefluorite1,4,5,1,1,5,0
268,orange7,3,6,6,1,1,0
269,quartz54,2,4,1,1,5,0
270,pearl1,2,3,1,1,5,1
271,limeslice1,1,6,6,1,1,0
272,peeledorange1,2,1,6,1,1,1
273,cup4BB,1,1,1,1,4,1
274,glycerin5,4,3,3,1,2,0
275,frostedglass1,3,1,1,1,1,1
276,raspberry2,1,1,6,1,1,1
277,sponge2,1,1,4,1,1,1
278,caramelcandy3,1,6,6,1,1,1
279,strawberry1,1,1,6,1,1,1
280,chickennugget3,1,1,5,1,1,1
281,tofu11,1,6,6,1,2,1
282,Scallops2,1,5,6,1,1,1
283,plastic6BB,2,4,4,1,1,1
284,tooth3,1,6,6,1,1,1
285,butter2,1,1,3,1,1,1
286,waffle3,1,1,6,1,1,1
287,jello1,1,1,3,1,1,1
288,limeslice6,1,5,6,1,1,0
289,stone1,1,1,1,1,6,1
290,plastic7BB,3,4,1,1,5,0
291,chalk1,1,1,4,1,1,1
292,cheese11,1,1,4,1,2,1
293,steel3,1,1,1,1,6,1
294,Scallops4,1,4,4,1,1,1
295,persimmon2,1,5,5,1,1,1
296,chalk3,1,1,4,1,1,1
297,botryoidal2,2,3,1,1,1,1
298,colorsoap1,4,2,3,1,2,0
299,gummi29,1,6,1,1,4,0
