,image_name,see_throughness,glossiness,softness,glow,density,label
106,tulumba4,1,1,4,1,2,1
107,eggyolk8,1,3,6,1,1,1
108,caramelcandy1,1,1,2,1,4,1
109,lucitefruit1,5,4,5,1,1,0
110,frostedglass2,2,2,5,1,3,0
111,brownrock,1,3,1,2,6,0
112,dragonfruit4,1,2,5,1,3,1
113,toy1,2,1,1,2,5,1
114,toy2BB,1,1,1,1,3,1
115,marshmallow2,1,1,5,1,2,1
116,maripan1,1,1,6,1,3,1
117,tarsoap1,1,2,1,1,5,1
118,mochi11,1,2,1,3,1,1
119,wood14,1,1,1,2,4,1
120,frostedglass3,2,2,1,3,5,0
121,Scallops3,1,3,5,1,2,1
122,carrotslice1,1,1,2,2,4,1
123,JellyMooncake1,2,3,5,2,2,0
124,meat1BB,1,2,3,1,3,1
125,cheese7,1,1,2,1,4,0
126,ambersoap,1,1,1,1,5,1
127,honeycomb3,2,2,3,1,4,1
128,cheesekeycap,1,1,3,1,2,1
129,marble3,1,1,2,1,6,1
130,SlicedBanana2,1,2,5,1,2,0
131,waxcube3,1,1,2,2,4,1
132,mantou1,1,1,2,1,4,1
133,fudge4,1,2,3,1,4,1
134,raspberry3,2,5,6,1,1,1
135,butter1,1,1,3,1,3,1
136,tofu2,1,2,4,1,5,1
137,hamslice2,1,2,1,2,5,1
138,bearBB,3,4,4,1,2,0
139,cheesewax4,1,1,3,1,3,1
140,avacado6,1,1,5,1,2,1
141,ivory2,1,1,1,1,5,1
142,jello2,3,2,6,1,1,0
143,quartz64,1,3,1,1,6,0
144,turnipslice1,2,1,3,1,2,1
145,pot3,1,1,1,1,5,1
146,palmivory3,1,2,1,1,4,1
147,soap3BB,1,1,3,1,2,1
148,clay11,1,1,1,1,5,1
149,whitejade3,1,3,2,1,4,1
150,beewax7,1,2,1,1,4,1
151,jade12,1,4,1,2,5,1
152,mangojelly3,2,2,3,2,4,0
153,marble1,1,2,2,1,4,1
154,glasschess3,6,4,1,2,4,0
155,jade5BB,3,3,1,2,4,0
156,beewax9,1,1,5,1,2,1
157,cheese12,1,1,2,1,6,1
158,seashell6,1,1,1,1,4,1
159,bowl1,1,4,1,1,3,1
160,tofu7,1,2,4,1,3,1
161,cheesecake4,1,2,3,1,4,1
162,peeledpumkin2,1,2,5,1,2,1
163,beewax4,1,1,3,1,2,1
164,metal17,1,5,1,1,6,1
165,icecream1,1,2,3,1,4,1
166,fishmeat1,1,2,6,1,2,1
167,PinkWax2,1,3,1,1,5,1
168,honeycandy2,1,2,1,1,4,0
169,metal8,1,2,1,2,4,1
170,pearl4,2,4,2,5,2,0
171,fluorite2,3,3,1,3,5,0
172,sulfursoap1,2,1,3,4,1,0
173,tuna4BB,2,1,4,2,3,1
174,cheesewax5,2,2,4,6,3,0
175,woodcube1,1,1,1,2,3,1
176,salmon3,1,2,5,3,2,1
177,jade13,1,5,1,1,5,1
178,sulfursoap2,1,2,5,1,2,1
179,fluorite4,2,1,2,3,4,1
180,sponge1,2,1,6,1,1,1
181,urethane1,2,1,1,2,5,1
182,resincube1,2,3,2,1,4,0
183,cheese16,1,1,5,1,1,1
184,beeswax1,1,2,4,1,3,1
185,cheese8,1,2,5,1,2,1
186,orangewedge1,3,5,5,1,2,0
187,pomegranate2,1,4,1,1,5,1
188,fishmeat5,1,1,6,3,3,0
189,glasschess2,2,1,1,6,3,0
190,rmeat3BB,1,1,5,1,3,1
191,sugarcube5,2,1,5,1,2,1
192,waxcube1,1,2,3,1,2,1
193,beewax6,1,2,1,2,5,1
194,meat5BB,2,1,4,5,2,0
195,sugarcube2,1,2,1,1,4,1
196,dougao1,1,3,2,1,4,1
197,mochi8,2,2,5,6,1,1
198,GlycerinSoap2,3,2,1,2,3,0
199,limesoap1,1,2,4,1,3,1
200,meat3BB,1,2,6,1,3,0
201,copper3,1,3,1,1,5,1
202,glycerin6,2,2,1,3,4,0
203,egg5,1,3,6,1,2,1
204,beeswax3,1,2,1,1,4,1
205,wax4BB,2,4,1,1,5,0
206,tofu3,1,1,2,1,4,1
207,kiwi2,1,2,6,1,2,1
208,bread2,1,1,6,1,1,1
209,JellyMooncake5,2,3,1,1,4,0
210,seashell4,1,2,1,1,3,1
211,clay12,1,1,2,1,4,1
212,crystal3,2,2,1,2,4,0
213,watermelonchunk2,1,2,3,1,3,1
214,butter4,1,2,6,1,2,1
215,icecream5,1,1,6,1,2,1
216,dougao4,1,2,4,1,3,1
217,cheese14,1,2,1,1,4,1
218,brick12,1,1,1,1,6,1
219,honey1,1,3,1,1,5,1
220,quartz80,2,4,2,1,4,0
221,botryoidal1,2,1,1,4,4,1
222,rockcandy1,3,4,1,2,5,0
223,mochi1,2,1,1,1,4,0
224,wax3,1,1,1,6,4,0
225,cantaloupe3,1,1,5,2,2,1
226,spinach3,1,1,6,1,1,1
227,peeledlemon2,1,1,5,3,2,1
228,bowl6,1,3,1,1,4,1
229,strand1,1,1,5,1,4,1
230,metal13,2,4,1,1,5,1
231,mangojelly1,1,2,1,1,4,1
232,peeledlemon5,2,2,6,2,2,0
233,fluorite7,1,1,4,2,2,1
234,greenston2,2,4,1,2,4,0
235,cucumberslice2,1,2,4,5,2,1
236,PearlOnion3,1,2,1,2,5,1
237,onion4,1,1,4,4,3,0
238,pomegranate1,1,3,1,1,4,1
239,stickytoy1,2,4,1,1,4,0
240,fluorite6,2,3,1,1,5,0
241,cheese3,1,2,1,1,5,0
242,tofu5,1,2,5,1,4,1
243,cookie3,1,1,5,1,2,1
244,pineapple2,1,1,5,2,2,1
245,strawberry2,1,1,5,1,2,1
246,cookie2,1,1,2,1,4,1
247,grapefruit4,1,3,4,1,3,0
248,plastic1BB,1,3,5,3,2,0
249,fudge2,1,2,5,1,2,1
250,DriedCantaloupe3,2,2,1,3,2,0
251,soywax4,1,2,4,1,3,1
252,chocolate13,1,1,4,1,3,1
253,meat4BB,1,2,5,1,3,1
254,granite2,1,1,1,1,5,1
255,rockcandy2,2,2,1,4,5,0
256,cup14BB,1,2,1,1,4,1
257,jello5,2,2,1,3,2,1
258,greenstone1,1,2,1,2,5,0
259,soap8,1,2,1,1,4,1
260,fudge5,1,1,4,1,3,1
261,DragonfruitJelly1,1,2,1,1,3,0
262,choppedpotato2,1,2,1,1,4,1
263,pickleslice1,1,2,3,3,2,0
264,Angel3,2,1,1,4,5,0
265,palmivory1,1,3,1,1,4,1
266,rubber7,1,1,4,1,3,1
267,bluefluorite1,2,1,1,2,5,0
268,orange7,2,2,1,1,5,1
269,quartz54,2,2,1,3,5,0
270,pearl1,2,2,1,2,5,0
271,limeslice1,1,2,5,2,2,0
272,peeledorange1,1,1,6,2,2,1
273,cup4BB,1,2,1,1,4,1
274,glycerin5,2,2,1,1,5,1
275,frostedglass1,2,1,1,1,4,1
276,raspberry2,1,3,1,1,2,1
277,sponge2,1,1,6,1,1,1
278,caramelcandy3,1,4,1,1,6,1
279,strawberry1,1,1,6,1,1,1
280,chickennugget3,1,2,1,1,6,1
281,tofu11,1,2,1,1,4,1
282,Scallops2,1,2,4,1,3,1
283,plastic6BB,2,2,5,3,2,0
284,tooth3,1,2,1,1,5,0
285,butter2,1,1,2,1,4,1
286,waffle3,1,1,5,1,2,1
287,jello1,1,1,2,4,2,1
288,limeslice6,1,2,5,1,2,0
289,stone1,1,2,1,1,6,0
290,plastic7BB,2,1,1,1,5,0
291,chalk1,1,1,5,1,3,1
292,cheese11,1,1,4,1,3,1
293,steel3,1,3,1,1,5,1
294,Scallops4,1,2,2,1,4,0
295,persimmon2,1,2,1,2,5,0
296,chalk3,1,1,3,1,4,1
297,botryoidal2,1,2,1,1,5,0
298,colorsoap1,2,1,1,1,4,0
299,gummi29,1,4,4,1,3,0
