,image_name,see_throughness,glossiness,softness,glow,density,label
204,beeswax3,1,1,1,1,5,1
205,wax4BB,2,6,4,1,3,0
206,tofu3,1,1,5,1,2,1
207,kiwi2,2,4,5,1,2,0
208,bread2,1,1,6,1,1,1
209,JellyMooncake5,3,5,3,1,4,0
210,seashell4,1,6,1,1,6,1
211,clay12,1,1,4,1,5,1
212,crystal3,3,4,1,1,4,1
213,watermelonchunk2,2,3,5,1,2,1
214,butter4,1,5,5,1,3,0
215,icecream5,1,1,4,1,2,1
216,dougao4,2,4,6,1,3,1
217,cheese14,1,2,2,1,5,1
218,brick12,1,1,1,1,6,1
219,honey1,3,5,2,1,3,1
220,quartz80,2,5,1,1,5,0
221,botryoidal1,2,1,1,1,3,0
222,rockcandy1,4,5,2,1,5,0
223,mochi1,2,2,2,1,4,1
224,wax3,2,1,3,1,3,1
225,cantaloupe3,1,3,4,1,3,1
226,spinach3,1,1,6,1,1,1
227,peeledlemon2,1,1,5,1,3,0
228,bowl6,1,1,2,1,2,1
229,strand1,1,2,5,1,3,1
230,metal13,1,5,2,1,5,1
231,mangojelly1,2,2,4,1,2,1
232,peeledlemon5,2,5,6,1,2,0
233,fluorite7,2,5,1,1,5,1
234,greenston2,3,4,1,1,4,0
235,cucumberslice2,3,1,4,1,2,0
236,PearlOnion3,1,6,2,1,4,1
237,onion4,1,1,2,1,3,0
238,pomegranate1,3,5,2,1,3,0
239,stickytoy1,2,5,2,1,3,0
240,fluorite6,2,4,2,1,4,0
241,cheese3,2,1,4,1,3,0
242,tofu5,1,6,6,1,4,1
243,cookie3,1,1,5,1,2,1
244,pineapple2,1,2,4,1,3,1
245,strawberry2,1,1,5,1,2,0
246,cookie2,1,1,4,1,2,1
247,grapefruit4,2,6,4,1,3,0
248,plastic1BB,4,2,1,1,2,0
249,fudge2,1,1,5,1,2,1
250,DriedCantaloupe3,2,4,4,1,2,0
251,soywax4,1,2,2,1,4,1
252,chocolate13,1,1,2,1,4,1
253,meat4BB,1,2,4,1,3,1
254,granite2,1,1,1,1,6,1
255,rockcandy2,3,5,1,1,4,0
256,cup14BB,1,1,4,1,3,1
257,jello5,2,5,4,4,2,0
258,greenstone1,2,5,1,1,5,0
259,soap8,1,6,3,1,4,0
260,fudge5,1,1,4,1,3,1
261,DragonfruitJelly1,2,5,4,1,3,0
262,choppedpotato2,1,4,1,1,5,1
263,pickleslice1,3,2,5,1,2,0
264,Angel3,2,3,3,1,4,1
265,palmivory1,1,4,2,1,5,1
266,rubber7,1,1,5,1,2,1
267,bluefluorite1,2,4,1,1,5,0
268,orange7,2,4,5,1,3,0
269,quartz54,1,3,1,1,5,0
270,pearl1,2,4,1,2,5,0
271,limeslice1,1,4,5,1,2,0
272,peeledorange1,1,1,5,1,2,1
273,cup4BB,1,1,1,1,5,1
274,glycerin5,2,3,2,1,3,0
275,frostedglass1,2,1,1,1,4,1
276,raspberry2,2,4,5,1,2,0
277,sponge2,1,1,6,1,2,1
278,caramelcandy3,1,6,4,1,1,0
279,strawberry1,1,1,4,1,2,1
280,chickennugget3,1,1,4,1,3,1
281,tofu11,1,5,2,1,4,1
282,Scallops2,1,4,4,1,3,0
283,plastic6BB,3,4,5,1,2,0
284,tooth3,1,5,3,1,2,0
285,butter2,1,1,3,1,3,1
286,waffle3,1,1,6,1,2,1
287,jello1,1,1,2,1,4,1
288,limeslice6,2,4,4,1,2,0
289,stone1,1,1,1,1,6,0
290,plastic7BB,2,3,2,1,4,0
291,chalk1,1,1,4,1,2,1
292,cheese11,1,1,4,1,3,1
293,steel3,1,2,1,1,6,0
294,Scallops4,1,3,5,1,3,1
295,persimmon2,1,5,4,1,3,0
296,chalk3,1,1,3,1,2,1
297,botryoidal2,1,3,2,3,4,1
298,colorsoap1,2,1,2,1,3,0
299,gummi29,2,3,5,1,3,0
