,image_name,see_throughness,glossiness,softness,glow,density,label
272,peeledorange1,1,4,4,5,4,1
273,cup4BB,1,5,1,4,5,1
274,glycerin5,2,5,3,4,5,1
275,frostedglass1,2,5,1,4,5,1
276,raspberry2,1,4,4,4,5,1
277,sponge2,1,1,3,4,4,1
278,caramelcandy3,1,6,6,4,6,1
279,strawberry1,1,3,5,3,5,1
280,chickennugget3,1,1,1,5,5,1
281,tofu11,1,6,1,4,6,1
282,Scallops2,1,4,5,5,6,1
283,plastic6BB,2,4,5,6,5,1
284,tooth3,1,3,4,3,5,1
285,butter2,1,3,1,4,4,1
286,waffle3,1,1,5,3,4,1
287,jello1,1,3,2,5,4,1
288,limeslice6,1,3,5,4,5,1
289,stone1,1,2,1,4,5,1
290,plastic7BB,2,3,1,3,5,1
291,chalk1,1,1,1,1,4,1
292,cheese11,1,1,6,5,6,1
293,steel3,1,4,1,2,4,1
294,Scallops4,1,3,5,4,5,1
295,persimmon2,1,4,2,4,5,1
296,chalk3,1,1,2,3,4,1
297,botryoidal2,2,6,1,6,5,1
298,colorsoap1,2,5,1,3,5,0
299,gummi29,1,5,4,5,5,0
