,image_name,see_throughness,glossiness,softness,glow,density,label
171,fluorite2,4,4,4,4,4,0
172,sulfursoap1,2,3,5,5,2,0
173,tuna4BB,2,4,3,4,4,0
174,cheesewax5,2,4,5,5,4,1
175,woodcube1,1,4,4,2,5,1
176,salmon3,2,4,5,3,4,1
177,jade13,2,5,2,3,5,0
178,sulfursoap2,2,4,4,2,5,1
179,fluorite4,3,3,2,4,4,0
180,sponge1,1,4,5,3,3,1
181,urethane1,2,4,5,3,5,0
182,resincube1,3,4,3,4,3,0
183,cheese16,1,4,4,2,5,1
184,beeswax1,2,4,5,4,5,0
185,cheese8,1,5,2,2,5,1
186,orangewedge1,3,4,2,4,5,0
187,pomegranate2,2,4,2,5,5,0
188,fishmeat5,1,4,5,4,3,0
189,glasschess2,3,3,4,5,3,0
190,rmeat3BB,1,5,3,3,5,1
191,sugarcube5,2,4,2,2,4,1
192,waxcube1,2,4,2,3,4,0
193,beewax6,1,2,3,3,4,1
194,meat5BB,1,5,4,4,4,0
195,sugarcube2,1,4,2,3,5,1
196,dougao1,1,3,4,3,4,1
197,mochi8,1,5,5,3,4,1
198,GlycerinSoap2,5,4,5,4,3,0
199,limesoap1,1,5,4,3,5,1
200,meat3BB,2,3,4,3,4,0
201,copper3,1,3,2,3,5,1
202,glycerin6,4,3,2,5,3,0
203,egg5,2,4,3,3,4,1
204,beeswax3,1,4,2,3,4,1
205,wax4BB,1,4,2,3,5,0
206,tofu3,1,2,4,1,4,1
207,kiwi2,2,4,3,4,5,0
208,bread2,1,5,2,3,5,1
209,JellyMooncake5,2,4,2,4,5,0
210,seashell4,1,4,2,3,5,1
211,clay12,1,4,2,2,5,1
212,crystal3,3,3,3,3,3,0
213,watermelonchunk2,2,3,2,4,3,0
214,butter4,1,5,4,3,3,1
215,icecream5,1,3,4,3,5,1
216,dougao4,2,4,5,4,3,0
217,cheese14,2,5,2,4,5,1
218,brick12,1,3,2,2,5,1
219,honey1,2,5,3,4,4,0
220,quartz80,3,5,4,4,5,0
221,botryoidal1,3,4,4,4,3,0
222,rockcandy1,5,4,3,4,4,0
223,mochi1,2,3,4,4,3,1
224,wax3,2,4,4,4,2,0
225,cantaloupe3,3,4,3,4,2,0
226,spinach3,1,4,3,2,4,1
227,peeledlemon2,2,3,4,4,3,1
228,bowl6,1,5,4,3,4,1
229,strand1,1,3,2,3,5,1
230,metal13,1,5,2,2,5,1
231,mangojelly1,3,4,4,4,2,0
232,peeledlemon5,2,5,1,3,4,0
233,fluorite7,2,5,4,5,5,0
234,greenston2,2,4,2,4,5,0
235,cucumberslice2,1,5,3,4,5,1
236,PearlOnion3,2,5,4,4,3,0
237,onion4,2,4,2,4,4,1
238,pomegranate1,2,5,2,4,5,0
239,stickytoy1,2,5,4,3,4,0
240,fluorite6,4,3,2,4,5,0
241,cheese3,2,4,4,4,3,0
242,tofu5,2,4,3,2,4,1
243,cookie3,1,4,3,2,4,1
244,pineapple2,2,4,2,3,5,1
245,strawberry2,1,2,1,2,4,1
246,cookie2,1,4,2,3,5,1
247,grapefruit4,3,5,2,4,5,0
248,plastic1BB,1,4,4,3,3,0
249,fudge2,1,4,5,3,4,0
250,DriedCantaloupe3,3,5,3,4,4,0
251,soywax4,1,4,4,3,5,1
252,chocolate13,1,2,4,3,5,1
253,meat4BB,1,3,3,3,4,0
254,granite2,1,4,2,3,5,1
255,rockcandy2,3,4,2,4,5,0
256,cup14BB,1,5,4,2,4,1
257,jello5,1,3,4,3,3,0
258,greenstone1,2,4,5,4,4,0
259,soap8,1,4,4,4,4,0
260,fudge5,1,4,3,3,5,1
261,DragonfruitJelly1,2,5,4,3,5,0
262,choppedpotato2,2,4,3,3,4,1
263,pickleslice1,3,3,3,3,3,0
264,Angel3,3,3,3,3,3,0
265,palmivory1,2,5,4,4,5,0
266,rubber7,1,3,2,2,5,1
267,bluefluorite1,3,2,2,3,5,0
268,orange7,3,3,2,3,4,0
269,quartz54,2,4,2,3,4,0
270,pearl1,2,5,4,3,5,1
271,limeslice1,2,5,4,4,5,0
272,peeledorange1,1,5,4,4,5,1
273,cup4BB,1,4,5,3,5,1
274,glycerin5,2,4,5,4,4,0
275,frostedglass1,1,2,3,2,4,1
276,raspberry2,1,3,2,3,5,1
277,sponge2,1,3,2,3,5,1
278,caramelcandy3,1,5,4,3,5,0
279,strawberry1,2,3,4,3,5,1
280,chickennugget3,1,4,2,3,5,1
281,tofu11,1,5,4,3,2,1
282,Scallops2,1,4,4,3,3,1
283,plastic6BB,3,4,4,4,4,0
284,tooth3,2,3,5,3,4,0
285,butter2,1,4,5,2,3,1
286,waffle3,2,4,2,2,4,1
287,jello1,2,3,4,3,3,1
288,limeslice6,2,4,2,3,5,0
289,stone1,1,4,4,3,5,0
290,plastic7BB,4,3,3,4,4,0
291,chalk1,1,4,3,2,3,1
292,cheese11,2,4,4,3,3,1
293,steel3,1,4,3,2,5,1
294,Scallops4,2,4,5,3,3,0
295,persimmon2,1,3,2,3,3,0
296,chalk3,1,4,2,3,4,1
297,botryoidal2,3,4,3,4,4,0
298,colorsoap1,2,6,3,4,4,0
299,gummi29,2,3,4,4,4,0
