,image_name,see_throughness,glossiness,softness,glow,density,label
160,tofu7,1,5,4,1,2,1
161,cheesecake4,1,4,5,1,2,1
162,peeledpumkin2,1,5,4,1,3,1
163,beewax4,1,1,3,1,3,1
164,metal17,1,4,1,1,6,1
165,icecream1,1,3,6,1,2,1
166,fishmeat1,1,3,4,1,3,1
167,PinkWax2,1,5,3,1,3,1
168,honeycandy2,3,5,3,3,4,0
169,metal8,1,1,1,1,6,1
170,pearl4,1,5,1,4,5,0
171,fluorite2,4,5,1,4,5,0
172,sulfursoap1,1,1,1,1,4,0
173,tuna4BB,1,2,4,1,3,1
174,cheesewax5,1,1,3,1,4,1
175,woodcube1,1,1,1,1,6,1
176,salmon3,1,4,4,1,3,1
177,jade13,1,6,1,1,6,0
178,sulfursoap2,1,3,3,1,4,1
179,fluorite4,4,2,1,2,6,0
180,sponge1,1,1,6,1,1,1
181,urethane1,1,2,1,1,5,1
182,resincube1,2,6,3,4,4,0
183,cheese16,1,1,3,1,4,1
184,beeswax1,1,3,2,1,4,1
185,cheese8,1,2,3,1,4,1
186,orangewedge1,4,6,6,2,2,0
187,pomegranate2,3,6,6,3,2,0
188,fishmeat5,1,4,4,1,3,0
189,glasschess2,5,1,1,2,5,0
190,rmeat3BB,1,4,4,1,4,1
191,sugarcube5,2,3,4,1,3,0
192,waxcube1,1,1,2,1,4,0
193,beewax6,1,3,1,1,5,1
194,meat5BB,1,3,4,1,3,1
195,sugarcube2,1,1,1,1,4,1
196,dougao1,1,3,4,2,2,1
197,mochi8,1,5,4,2,2,1
198,GlycerinSoap2,3,6,2,3,2,0
199,limesoap1,1,2,1,1,5,1
200,meat3BB,1,5,4,1,2,0
201,copper3,1,4,1,1,6,1
202,glycerin6,4,3,4,5,2,0
203,egg5,1,6,4,1,3,0
204,beeswax3,1,1,2,1,4,1
205,wax4BB,3,6,4,2,3,0
206,tofu3,1,1,3,1,3,1
207,kiwi2,2,4,4,1,3,0
208,bread2,1,1,6,1,1,1
209,JellyMooncake5,1,5,5,1,2,0
210,seashell4,1,6,1,1,6,1
211,clay12,1,1,3,1,4,1
212,crystal3,4,5,1,2,6,0
213,watermelonchunk2,1,5,5,1,2,1
214,butter4,1,3,3,1,3,1
215,icecream5,1,1,6,1,2,1
216,dougao4,1,4,4,3,2,0
217,cheese14,1,2,3,1,4,1
218,brick12,1,1,1,1,6,1
219,honey1,2,5,2,3,3,0
220,quartz80,2,5,1,1,5,0
221,botryoidal1,3,1,2,2,2,1
222,rockcandy1,5,6,1,5,5,0
223,mochi1,2,1,1,2,5,0
224,wax3,2,1,3,3,5,0
225,cantaloupe3,1,3,4,1,3,0
226,spinach3,1,5,6,1,2,1
227,peeledlemon2,1,3,5,1,2,1
228,bowl6,1,2,1,1,6,1
229,strand1,1,1,4,1,1,1
230,metal13,1,6,1,1,6,1
231,mangojelly1,2,5,2,2,4,0
232,peeledlemon5,2,5,5,3,2,0
233,fluorite7,3,1,1,1,5,0
234,greenston2,3,6,1,2,6,0
235,cucumberslice2,2,3,4,2,3,0
236,PearlOnion3,1,5,5,2,4,0
237,onion4,1,2,3,1,3,1
238,pomegranate1,3,6,4,5,2,0
239,stickytoy1,1,6,4,1,3,1
240,fluorite6,2,6,1,1,6,0
241,cheese3,2,1,3,5,4,0
242,tofu5,1,6,4,1,3,1
243,cookie3,1,1,5,1,3,1
244,pineapple2,1,3,3,1,2,1
245,strawberry2,1,2,5,1,2,1
246,cookie2,1,1,3,1,2,1
247,grapefruit4,2,5,4,3,2,0
248,plastic1BB,3,6,1,5,5,0
249,fudge2,1,3,5,1,3,1
250,DriedCantaloupe3,1,4,3,1,3,0
251,soywax4,1,2,2,1,3,1
252,chocolate13,1,4,2,1,3,1
253,meat4BB,1,5,4,1,3,1
254,granite2,1,1,1,1,5,1
255,rockcandy2,4,5,1,3,6,0
256,cup14BB,1,1,3,1,4,1
257,jello5,2,1,2,1,3,0
258,greenstone1,2,6,1,2,5,0
259,soap8,1,5,2,1,5,0
260,fudge5,1,1,3,1,4,1
261,DragonfruitJelly1,3,6,4,3,2,0
262,choppedpotato2,1,4,3,1,3,0
263,pickleslice1,3,4,6,2,1,0
264,Angel3,3,2,1,2,6,0
265,palmivory1,1,6,1,1,6,1
266,rubber7,1,1,6,1,3,1
267,bluefluorite1,2,5,1,3,6,0
268,orange7,2,4,4,3,2,0
269,quartz54,2,4,1,2,6,0
270,pearl1,1,6,1,4,6,0
271,limeslice1,2,6,6,2,2,0
272,peeledorange1,1,1,4,1,2,1
273,cup4BB,1,5,2,1,4,1
274,glycerin5,3,3,3,3,3,0
275,frostedglass1,3,2,2,3,4,0
276,raspberry2,2,4,5,1,2,0
277,sponge2,1,1,6,1,1,1
278,caramelcandy3,1,6,6,3,3,1
279,strawberry1,1,2,4,1,3,1
280,chickennugget3,1,1,1,1,5,0
281,tofu11,1,5,1,1,6,1
282,Scallops2,1,4,3,1,3,1
283,plastic6BB,3,3,3,3,3,0
284,tooth3,1,5,4,1,3,0
285,butter2,1,1,4,1,3,1
286,waffle3,1,1,5,1,1,1
287,jello1,1,2,2,1,4,0
288,limeslice6,3,4,4,1,2,0
289,stone1,2,1,1,1,6,1
290,plastic7BB,3,5,1,3,5,0
291,chalk1,1,1,4,1,3,1
292,cheese11,1,1,2,1,4,1
293,steel3,1,5,1,1,6,1
294,Scallops4,1,5,5,1,3,0
295,persimmon2,1,5,5,2,3,0
296,chalk3,1,1,1,2,3,1
297,botryoidal2,1,4,1,3,5,0
298,colorsoap1,6,2,1,1,5,0
299,gummi29,3,6,1,2,6,0
