,image_name,see_throughness,glossiness,softness,glow,density,label
141,ivory2,1,2,1,1,6,1
142,jello2,5,2,6,1,2,0
143,quartz64,1,4,1,2,6,0
144,turnipslice1,4,1,6,1,2,0
145,pot3,1,1,1,1,5,1
146,palmivory3,2,4,2,1,4,1
147,soap3BB,2,3,5,1,4,1
148,clay11,1,1,3,1,5,1
149,whitejade3,3,4,1,1,5,0
150,beewax7,2,2,5,1,3,1
151,jade12,2,4,2,1,3,1
152,mangojelly3,3,3,5,1,3,1
153,marble1,1,3,1,1,5,1
154,glasschess3,6,5,2,1,5,0
155,jade5BB,3,5,2,1,5,0
156,beewax9,2,2,4,1,4,1
157,cheese12,2,2,6,1,2,1
158,seashell6,2,2,1,1,4,1
159,bowl1,1,4,4,1,3,1
160,tofu7,1,2,5,1,4,1
161,cheesecake4,1,2,5,1,5,1
162,peeledpumkin2,2,4,6,1,4,1
163,beewax4,2,3,4,1,4,1
164,metal17,1,6,1,1,6,1
165,icecream1,2,2,6,1,4,1
166,fishmeat1,3,2,5,1,4,1
167,PinkWax2,3,3,5,1,3,1
168,honeycandy2,3,3,1,1,4,0
169,metal8,1,5,1,1,4,0
170,pearl4,2,6,5,1,4,1
171,fluorite2,4,3,1,1,6,0
172,sulfursoap1,3,1,2,1,4,1
173,tuna4BB,1,1,5,1,4,1
174,cheesewax5,3,1,1,1,5,1
175,woodcube1,1,1,2,1,5,1
176,salmon3,2,3,6,1,5,1
177,jade13,2,4,1,1,6,1
178,sulfursoap2,2,3,4,1,5,1
179,fluorite4,3,2,1,1,5,0
180,sponge1,2,1,5,1,2,1
181,urethane1,2,3,1,1,6,1
182,resincube1,5,5,6,1,3,0
183,cheese16,1,2,4,1,5,1
184,beeswax1,2,2,4,1,5,1
185,cheese8,2,1,5,1,3,1
186,orangewedge1,5,4,5,1,4,0
187,pomegranate2,3,4,5,3,4,0
188,fishmeat5,3,3,4,1,4,1
189,glasschess2,4,2,2,1,4,0
190,rmeat3BB,1,2,5,1,4,1
191,sugarcube5,2,2,6,1,3,1
192,waxcube1,1,2,4,1,4,1
193,beewax6,1,1,2,1,4,1
194,meat5BB,2,2,4,1,4,1
195,sugarcube2,3,2,1,2,4,1
196,dougao1,2,3,6,1,5,1
197,mochi8,2,3,5,1,5,1
198,GlycerinSoap2,4,3,1,1,5,0
199,limesoap1,1,2,4,1,4,1
200,meat3BB,2,4,5,1,4,1
201,copper3,1,4,2,1,5,1
202,glycerin6,3,3,3,2,4,0
203,egg5,2,4,5,1,4,1
204,beeswax3,1,3,4,1,4,1
205,wax4BB,3,5,3,1,4,0
206,tofu3,1,1,4,1,3,1
207,kiwi2,2,3,5,1,4,1
208,bread2,2,1,6,1,2,1
209,JellyMooncake5,2,4,5,1,4,1
210,seashell4,1,2,1,1,4,1
211,clay12,1,1,2,1,4,1
212,crystal3,4,4,2,1,5,0
213,watermelonchunk2,3,2,6,1,2,1
214,butter4,1,3,4,1,3,1
215,icecream5,2,1,6,1,3,1
216,dougao4,2,4,5,1,3,1
217,cheese14,2,3,3,1,4,1
218,brick12,1,2,2,1,4,1
219,honey1,3,3,1,1,4,1
220,quartz80,2,4,1,1,5,0
221,botryoidal1,3,2,3,1,4,1
222,rockcandy1,4,2,1,1,5,0
223,mochi1,2,2,3,1,4,1
224,wax3,2,1,4,1,4,1
225,cantaloupe3,2,2,5,1,3,1
226,spinach3,4,3,6,1,3,0
227,peeledlemon2,2,2,5,1,4,1
228,bowl6,1,2,2,1,4,1
229,strand1,1,1,4,2,2,1
230,metal13,3,4,2,1,4,1
231,mangojelly1,3,3,4,1,4,1
232,peeledlemon5,3,4,5,1,4,1
233,fluorite7,2,3,1,1,6,0
234,greenston2,3,3,1,1,5,0
235,cucumberslice2,3,2,5,1,4,0
236,PearlOnion3,4,3,6,1,5,1
237,onion4,3,2,6,1,4,1
238,pomegranate1,4,4,2,2,3,0
239,stickytoy1,2,4,2,1,4,1
240,fluorite6,3,4,2,3,4,0
241,cheese3,2,1,3,5,4,1
242,tofu5,1,3,5,1,4,1
243,cookie3,4,2,4,1,2,1
244,pineapple2,1,2,5,1,4,1
245,strawberry2,1,2,6,1,4,1
246,cookie2,1,1,4,1,4,1
247,grapefruit4,2,4,3,1,5,0
248,plastic1BB,1,3,4,1,4,0
249,fudge2,1,2,4,1,5,1
250,DriedCantaloupe3,2,3,1,1,5,1
251,soywax4,1,3,2,1,6,1
252,chocolate13,1,2,1,1,5,1
253,meat4BB,1,3,3,1,4,1
254,granite2,1,3,1,1,5,1
255,rockcandy2,2,4,1,1,6,0
256,cup14BB,1,1,2,1,4,1
257,jello5,2,2,4,1,4,1
258,greenstone1,3,4,2,1,4,0
259,soap8,2,3,4,1,3,0
260,fudge5,1,2,3,1,4,1
261,DragonfruitJelly1,2,5,4,1,4,0
262,choppedpotato2,2,4,4,1,3,1
263,pickleslice1,4,2,4,1,4,0
264,Angel3,4,2,2,1,4,0
265,palmivory1,1,5,2,1,4,1
266,rubber7,1,1,4,1,3,1
267,bluefluorite1,3,2,1,1,4,0
268,orange7,2,2,2,1,4,0
269,quartz54,3,3,1,1,6,0
270,pearl1,3,3,2,1,5,0
271,limeslice1,2,3,4,1,4,0
272,peeledorange1,2,2,5,1,4,1
273,cup4BB,1,4,2,1,4,1
274,glycerin5,5,2,3,1,4,0
275,frostedglass1,3,2,3,1,4,0
276,raspberry2,1,3,5,1,4,0
277,sponge2,2,1,6,1,2,1
278,caramelcandy3,1,4,5,1,4,1
279,strawberry1,1,2,5,1,3,0
280,chickennugget3,1,2,3,1,4,1
281,tofu11,2,3,2,1,5,1
282,Scallops2,2,3,5,1,4,1
283,plastic6BB,2,2,5,1,3,0
284,tooth3,1,4,4,1,3,1
285,butter2,1,2,3,1,3,1
286,waffle3,1,1,6,1,3,1
287,jello1,1,2,4,1,4,1
288,limeslice6,2,3,5,1,4,0
289,stone1,1,2,1,1,6,1
290,plastic7BB,3,3,2,1,5,0
291,chalk1,1,2,3,1,4,1
292,cheese11,1,1,4,1,4,1
293,steel3,1,6,1,1,6,1
294,Scallops4,2,2,5,1,3,1
295,persimmon2,2,3,2,1,4,0
296,chalk3,1,2,4,1,4,1
297,botryoidal2,2,4,1,1,5,0
298,colorsoap1,5,2,3,1,4,0
299,gummi29,3,3,5,1,4,0
